Noise Percentage;OSETI Sentiment Decline;BERT Sentiment Decline;OSETI Scores (Grouped);BERT Scores (Grouped)
0;1.0;1.0;[0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, -1.0, 1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, -0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, -1.0, 1.0, 0.0, -1.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, -1.0, 0.0, 0.0, 0.5, 1.0, 1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.0, 0.0, 1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, -1.0, 0.0, -1.0, 0.0, 0.0, 1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, -1.0, 0.0, 1.0, 0.0, -1.0, 0.0, 1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, -1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, -0.3333333333333333, 0.0, -1.0, 0.0, 0.0, 1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.0, 0.0, 0.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.8563737273216248, -0.9489256143569946, 0.5288273692131042, -0.8894522190093994, 0.9953533411026001, 0.0, 0.9903143048286438, 0.834198534488678, 0.0, 0.9985505938529968, 0.9856147766113281, 0.9695332050323486, 0.9207461476325989, -0.8447549343109131, 0.9106299877166748, 0.9965794682502747, 0.0, 0.0, -0.9491053819656372, 0.9163452982902527, -0.9719499945640564, 0.9953533411026001, 0.8661320805549622, 0.9894640445709229, 0.9953533411026001, 0.5333033800125122, 0.0, 0.9688472747802734, 0.0, -0.7662863731384277, -0.6199798583984375, -0.8397009968757629, 0.49838364124298096, 0.7598088383674622, 0.0, 0.8835979700088501, 0.49446648359298706, 0.8940156698226929, 0.6614148616790771, -0.4333258271217346, 0.9953533411026001, 0.0, 0.0, 0.5306290984153748, -0.9503150582313538, 0.5432446599006653, 0.8412354588508606, 0.3968428075313568, 0.9801166653633118, -0.6210087537765503, 0.0, 0.8476301431655884, -0.6576369404792786, 0.9862160682678223, 0.4398975968360901, 0.7216108441352844, 0.7260887622833252, 0.7488395571708679, -0.7947429418563843, -0.8695615530014038, 0.6316874623298645, 0.9942429661750793, -0.4450877606868744, 0.8706228733062744, 0.9848200082778931, 0.9482633471488953, 0.9904329776763916, 0.9393599033355713, -0.5752035975456238, 0.9231531620025635, 0.0, 0.0, 0.9870578646659851, 0.9924975037574768, 0.9705341458320618, 0.9408896565437317, 0.0, 0.9992942810058594, 0.0, 0.9985517859458923, -0.4692777395248413, 0.539430558681488, 0.9150165319442749, -0.9755370616912842, 0.9931648373603821, 0.0, 0.9206432700157166, 0.0, -0.488591730594635, 0.7968689203262329, -0.9651907682418823, 0.9114901423454285, 0.9934189915657043, 0.0, 0.6367878913879395, 0.9990789890289307, 0.9773248434066772, 0.0, 0.9517225027084351, 0.5496319532394409, 0.9846636652946472, 0.9946959614753723, 0.9966763257980347, 0.6554275155067444, 0.9662835597991943, -0.6350998282432556, -0.5312695503234863, -0.7455543875694275, -0.9537055492401123, 0.910452127456665, -0.9183340668678284, 0.0, 0.9578912258148193, 0.8019174933433533, 0.9704385995864868, 0.0, -0.8995387554168701, -0.954862117767334, 0.9366025924682617, 0.9937664270401001, -0.981278657913208, -0.9042391777038574, -0.7205947637557983, -0.6332262754440308, 0.987295925617218, -0.6746615767478943, 0.9019051194190979, 0.5184828639030457, 0.0, 0.8835934400558472, -0.4591463804244995, -0.7219589948654175, -0.891505241394043, -0.8419691920280457, -0.8733929991722107, -0.995875895023346, 0.9449905157089233, -0.4138326942920685, -0.9794084429740906, 0.7636303901672363, 0.0, 0.9938220977783203, 0.0, 0.9953533411026001, 0.730604887008667, 0.0, -0.8705701231956482, 0.0, 0.9366481900215149, 0.0, 0.5132102370262146, 0.9946959614753723, 0.0, 0.5429877638816833, 0.8476301431655884, 0.9944700002670288, 0.0, -0.5707201361656189, 0.0, -0.5964877009391785, 0.8476301431655884, 0.0, 0.7313194870948792, 0.0, 0.998725950717926, 0.0, 0.910452127456665, 0.9807291626930237, 0.0, 0.9953533411026001, 0.0, 0.0, -0.9981719255447388, -0.6835801601409912, 0.9211722612380981, 0.9868050813674927, -0.7198109030723572, 0.6603123545646667, 0.8712671399116516, -0.9247203469276428, -0.7381203174591064, -0.996722400188446, 0.0, 0.0, 0.0, 0.4022359251976013, 0.9843839406967163, 0.5703052282333374, 0.9403256177902222, -0.9779991507530212, 0.0, 0.5085271000862122, -0.845172107219696, 0.8476301431655884, 0.0, -0.8169878125190735, -0.8110975027084351, 0.0, -0.8843525052070618, 0.0, 0.946632444858551, 0.0, 0.0, 0.9967681169509888, 0.0, 0.8044838309288025, 0.5004830360412598, 0.999232292175293, 0.9918023943901062, -0.5752655267715454, 0.899226188659668, 0.9743602871894836, 0.9971152544021606, 0.9941210150718689, 0.0, 0.8366954922676086, 0.9953533411026001, -0.9569108486175537, 0.9953533411026001, 0.0, 0.9403256177902222, -0.8255170583724976, 0.0, 0.9946116209030151, 0.0, 0.0, -0.7417791485786438, 0.9823743104934692, 0.7466732263565063, 0.0, 0.6746324300765991, 0.9946959614753723, 0.7730036973953247, -0.7821803092956543, 0.8531996011734009, 0.6517225503921509, -0.4328332543373108, 0.0, -0.9709740281105042, 0.9953533411026001, 0.484194278717041, 0.8778427243232727, 0.0, 0.9953533411026001, -0.9694414734840393, 0.9953533411026001, 0.8353173732757568, 0.9981505274772644, -0.961972177028656, 0.9884669780731201, 0.8489737510681152, 0.9384258985519409, 0.9547469615936279, 0.7549780607223511, 0.8673313856124878, 0.0, 0.7925959229469299, 0.6677828431129456, 0.9953533411026001, 0.0, 0.6559644341468811, 0.9973970651626587, 0.7785581946372986, 0.9622692465782166, 0.9990527033805847, 0.5666329264640808, 0.8555994033813477, 0.973796010017395, 0.9973908066749573, -0.9908542633056641, 0.5549526810646057, 0.9772064685821533, 0.0, 0.0, 0.8715139627456665, -0.9966530203819275, -0.9985660910606384, 0.5470775365829468, 0.48247525095939636, 0.9985300302505493, 0.9930262565612793, 0.9946959614753723, -0.9742015600204468, 0.6999322175979614, 0.9483346343040466, 0.7514659762382507, -0.8629472851753235, 0.9980871677398682, -0.7509364485740662, -0.6761811971664429, -0.6625712513923645, 0.7892158031463623, 0.7756093144416809, 0.0, 0.9953533411026001, 0.9946959614753723, -0.6588879227638245, 0.9953533411026001, 0.3986736238002777, -0.9372467994689941, -0.9425554871559143, 0.990975558757782, 0.9953533411026001, 0.9957597851753235, -0.9742392301559448, 0.9884296655654907, 0.9953533411026001, -0.8508188724517822, 0.8476301431655884, 0.7695088982582092, 0.910452127456665, 0.9984530210494995, 0.9897426962852478, 0.9448565244674683, 0.9953533411026001, 0.7552080750465393, 0.8476301431655884, -0.8218073844909668, 0.0, 0.9655000567436218, -0.8084020614624023, 0.7022854089736938, -0.7325686812400818, 0.9953533411026001, 0.9898439645767212, 0.0, 0.0, -0.7808557748794556, -0.755403459072113, 0.9983927607536316, -0.5467556118965149, 0.9796819686889648, -0.8574332594871521, 0.9275322556495667, 0.5915354490280151, 0.9953533411026001, 0.9946959614753723, 0.8597611784934998, 0.0, 0.8220033049583435, -0.6262297630310059, 0.9534019231796265, 0.968430757522583, -0.6962679028511047, -0.9939119815826416, 0.0, 0.8556922078132629, 0.6646992564201355, -0.9266501665115356, 0.7117782831192017, -0.9619892835617065, -0.9768564105033875, 0.8178880214691162, 0.9953533411026001, -0.9732949137687683, -0.946682870388031, 0.9953533411026001, -0.8769803047180176, -0.9554426670074463, 0.0, 0.9710115790367126, 0.9285184741020203, -0.9891828894615173, -0.8914947509765625, -0.9509636163711548, 0.9955869913101196, 0.7703951001167297, 0.9853025674819946, 0.5692293643951416, 0.9936649799346924, -0.7234257459640503, 0.0, 0.9830333590507507, 0.9953533411026001, 0.9823011159896851, 0.8476301431655884, 0.8949260115623474, 0.9908797740936279, -0.9262392520904541, 0.6748113036155701, 0.991640567779541, 0.9366481900215149, 0.9986922144889832, 0.6902223825454712, -0.906519889831543, -0.9271364212036133, 0.8117145299911499, -0.9538695216178894, -0.9649159908294678, 0.41321656107902527, 0.8797815442085266, 0.0, 0.5488779544830322, -0.6524308323860168, -0.9018009305000305, 0.9600066542625427, -0.8492156267166138, 0.7716808319091797, 0.7438784837722778, 0.9122456908226013, 0.9913328289985657, 0.5901615023612976, -0.7645515203475952, 0.9708287715911865, -0.4401984214782715, -0.8083332777023315, 0.5622732043266296, 0.896687388420105, 0.9629783034324646, 0.9596067667007446, 0.9463775157928467, 0.5091248154640198, 0.0, 0.8053303360939026, 0.9953533411026001, -0.9540488123893738, 0.9209779500961304, 0.0, 0.7878021597862244, 0.5568240880966187, 0.0, 0.9587527513504028, -0.6897376775741577, 0.8940156698226929, 0.5460614562034607, 0.7311084270477295, 0.9822402596473694, -0.6462377309799194, 0.0, 0.9953533411026001, -0.839725911617279, 0.5862778425216675, -0.9632838368415833, 0.0, 0.8956206440925598, -0.9914571642875671, -0.9250296950340271, -0.9269353151321411, 0.9963803887367249, 0.5860569477081299, 0.9953533411026001, -0.6498596668243408, -0.738057017326355, 0.0, 0.9984188079833984, 0.0, -0.989150881767273, 0.8476301431655884, -0.46685317158699036, 0.940976083278656, 0.9494219422340393, 0.0, 0.0, 0.9953533411026001, -0.7127777934074402, 0.5361012816429138, 0.8285747170448303, 0.5159621834754944, 0.0, -0.9753735065460205, 0.46019139885902405, 0.0, 0.8965468406677246, 0.8476301431655884, 0.0, 0.991439938545227, 0.0, 0.9495261907577515, -0.9923433661460876, 0.8476301431655884, 0.7327401041984558, 0.0, 0.7679391503334045, 0.9905983805656433, -0.46685317158699036, 0.8506580591201782, 0.9953533411026001, 0.9901331663131714, 0.9896480441093445, 0.0, 0.9899868369102478, 0.0, 0.0, -0.6699782013893127, 0.9351935982704163, 0.5874251127243042, -0.5381203293800354, 0.9973383545875549, 0.9380290508270264, 0.939246654510498, 0.9908213019371033, -0.5186814069747925, 0.0, 0.99913090467453, 0.8932370543479919, 0.0, 0.0, 0.7510042786598206, 0.989495575428009, 0.6460782885551453, 0.9899402260780334, 0.6291559338569641, 0.9946959614753723, -0.5302693247795105, -0.9126730561256409, 0.9953533411026001, -0.9923736453056335, 0.601149320602417, 0.9597267508506775, 0.9908201098442078, 0.46514230966567993, 0.8476301431655884, 0.9793369770050049, 0.0, 0.6984050869941711, 0.0, -0.678496241569519, -0.9308975338935852, 0.0, 0.7886382937431335, 0.7312102913856506, 0.9234294891357422, 0.9977838397026062, 0.9979695677757263, 0.0, 0.0, 0.9897353649139404, 0.9403256177902222, 0.8046706914901733, 0.9979384541511536, 0.0, 0.9743844270706177, 0.0, 0.0, 0.0, -0.4298093616962433, -0.5355842709541321, -0.998782217502594, 0.9403256177902222, -0.8024781346321106, 0.7881593108177185, 0.9926823973655701, 0.0, 0.0, 0.7129307389259338, 0.8019978404045105, 0.9768540263175964, 0.9722270369529724, -0.9827852845191956, -0.9684064984321594, 0.5083919167518616, -0.9789451956748962, 0.0, 0.533318817615509, 0.8476301431655884, -0.946366012096405, -0.9124941229820251, 0.8374500870704651, 0.8337613344192505, -0.583073616027832, -0.9952174425125122, -0.5176926255226135, 0.9575433135032654, 0.0, 0.9953533411026001, -0.9941881895065308, 0.9124801754951477, 0.6879999041557312, 0.7497185468673706, 0.6758628487586975, 0.7998257875442505, -0.6071363687515259, 0.9494662284851074]
