Noise Percentage;OSETI Sentiment Decline;BERT Sentiment Decline;OSETI Scores (Grouped);BERT Scores (Grouped)
0;1.0;1.0;[0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 1.0, 0.0, -1.0, 0.0, 0.0, 1.0, 1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, -1.0, 0.0, -0.5, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, -1.0, -1.0, 0.0, 1.0, 0.0, 1.0, 0.0, -1.0, -1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, -0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0, 1.0, 0.0, 0.0, -0.3333333333333333, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0, 1.0, 1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, -1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3333333333333333, -1.0, 0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 1.0, -1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, -1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0, -0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, -1.0, 0.0];[0.9603428244590759, 0.6436525583267212, 0.9953533411026001, -0.4851699471473694, -0.6225900650024414, -0.960801362991333, 0.0, 0.6568024158477783, 0.0, 0.7493503093719482, 0.0, 0.6900029182434082, 0.9986347556114197, 0.0, 0.0, 0.9953533411026001, 0.545755922794342, 0.9920693635940552, 0.9610834121704102, 0.9953533411026001, 0.6105762720108032, 0.0, 0.786064863204956, 0.9680036306381226, 0.49393972754478455, 0.0, 0.815647304058075, 0.0, -0.7068508863449097, 0.9953533411026001, 0.7107905745506287, 0.9845505356788635, 0.9936231970787048, 0.9711146950721741, 0.9103854894638062, 0.5005883574485779, 0.9580153822898865, 0.0, 0.0, 0.0, 0.9687005877494812, 0.0, 0.0, 0.9883402585983276, 0.8044505715370178, 0.9986962676048279, 0.9953533411026001, 0.9123339653015137, -0.9727072715759277, -0.8672063946723938, 0.9953533411026001, 0.8510895371437073, 0.0, 0.0, 0.6569586396217346, 0.46993887424468994, -0.8214150667190552, 0.9713882803916931, 0.7137448787689209, 0.6091622114181519, 0.3861069977283478, 0.9427579045295715, 0.9913781881332397, 0.9759352207183838, -0.780725359916687, 0.5605947971343994, 0.6920161843299866, 0.0, 0.9953533411026001, 0.8838773965835571, 0.9874669909477234, 0.7015612125396729, 0.9477991461753845, 0.8109312057495117, -0.9966613054275513, 0.0, 0.9295051097869873, -0.7795615196228027, 0.9953533411026001, 0.0, 0.9651179313659668, 0.9305895566940308, 0.0, 0.0, 0.0, 0.7309130430221558, 0.9953533411026001, 0.6020680665969849, 0.9333392977714539, 0.9206989407539368, 0.0, -0.8956451416015625, 0.0, -0.9105359315872192, -0.9987761378288269, 0.0, -0.8946354985237122, 0.9860534071922302, -0.983281672000885, 0.9955263733863831, 0.0, 0.999301552772522, 0.0, 0.693315327167511, -0.9993891716003418, 0.7498034238815308, 0.9820475578308105, -0.688016414642334, 0.0, 0.9886716604232788, 0.9991759657859802, 0.9378230571746826, 0.0, 0.0, 0.0, -0.5909765362739563, 0.9261292219161987, 0.0, 0.0, 0.9953533411026001, 0.0, 0.9545813798904419, 0.9870185852050781, 0.4893138110637665, 0.0, -0.9903141856193542, -0.9752898216247559, -0.4751088321208954, 0.9961611032485962, -0.9549535512924194, -0.8071664571762085, -0.5890235900878906, 0.9574539065361023, 0.6318390965461731, -0.42380422353744507, 0.0, 0.6688712239265442, 0.8111324906349182, 0.9458187222480774, 0.7927293181419373, 0.8072881102561951, -0.5018483400344849, 0.0, 0.0, 0.5778718590736389, 0.0, 0.6989710927009583, 0.9679142832756042, 0.7754964828491211, 0.0, 0.9953533411026001, 0.9600353240966797, 0.7196595668792725, 0.0, 0.0, -0.8915367126464844, 0.9565963745117188, -0.7559903264045715, 0.6103867292404175, 0.9051486253738403, 0.7424178719520569, -0.5972880721092224, 0.9307070970535278, 0.9630083441734314, 0.9953533411026001, -0.9775593876838684, 0.9557474851608276, 0.9743651747703552, 0.0, 0.9953533411026001, 0.0, 0.600486695766449, 0.0, -0.890907883644104, 0.9946959614753723, 0.681769073009491, 0.8518608808517456, -0.9623300433158875, 0.0, 0.8630620241165161, -0.9621981382369995, 0.9637243747711182, 0.0, -0.9778867363929749, 0.0, -0.9925451874732971, 0.9946959614753723, -0.9873533248901367, 0.9953533411026001, 0.9747135639190674, 0.5411543846130371, 0.0, 0.0, 0.0, 0.9953533411026001, -0.8773618340492249, -0.772036075592041, -0.887233316898346, -0.5786024332046509, 0.9953533411026001, -0.5310537815093994, -0.9853585958480835, 0.9403256177902222, 0.5547783374786377, 0.9679142832756042, -0.4036251902580261, 0.6448719501495361, 0.9391660690307617, 0.976344883441925, -0.6204840540885925, 0.8476301431655884, 0.9942429661750793, 0.0, 0.9074953198432922, 0.0, 0.0, 0.8794678449630737, 0.8969464302062988, 0.9263811111450195, 0.8742119073867798, 0.9990585446357727, 0.0, -0.806169331073761, 0.0, 0.5936765670776367, 0.5378980040550232, 0.9493771195411682, 0.0, 0.9953533411026001, 0.7983760833740234, 0.9966625571250916, 0.5905851125717163, 0.0, 0.9933435916900635, 0.998896598815918, 0.9899472594261169, 0.9352509379386902, 0.0, 0.9905507564544678, 0.9993646740913391, 0.9953533411026001, 0.9799712896347046, 0.9966625571250916, 0.0, 0.9962669014930725, 0.9933435916900635, 0.9860089421272278, 0.5056372284889221, 0.9352509379386902, 0.9877907037734985, 0.9987295269966125, -0.6429468989372253, 0.6712695360183716, 0.9967303276062012, 0.0, 0.9953533411026001, 0.0, 0.9343042969703674, 0.9953533411026001, 0.8247277140617371, 0.0, 0.0, 0.9953533411026001, -0.9978653788566589, 0.0, 0.0, 0.5460556745529175, -0.5752665400505066, 0.6210533976554871, -0.8717890381813049, 0.36575499176979065, 0.994820237159729, 0.9939936995506287, 0.0, 0.0, -0.5635290741920471, 0.8213929533958435, -0.5699318051338196, 0.9007846117019653, 0.9917551279067993, 0.0, 0.5792028903961182, 0.9722267985343933, 0.9953533411026001, 0.0, 0.5122798681259155, 0.9055508971214294, -0.878537654876709, 0.7086589932441711, -0.6106710433959961, 0.9933288097381592, 0.4474368989467621, 0.9953533411026001, 0.5836279392242432, 0.997191846370697, 0.0, -0.9905187487602234, 0.0, -0.8115257620811462, 0.9953533411026001, 0.8852499127388, 0.9386005401611328, -0.9149520397186279, 0.0, 0.0, 0.0, 0.8604498505592346, 0.9953533411026001, -0.8030036091804504, 0.9950466156005859, 0.0, 0.7360467314720154, -0.8490188121795654, 0.0, 0.5272002816200256, 0.9961889386177063, 0.4562939405441284, 0.9986628293991089, -0.45360544323921204, 0.9990373849868774, 0.0, 0.6491281390190125, 0.0, 0.9724310040473938, 0.6739751696586609, 0.9234907031059265, 0.8347960710525513, 0.0, 0.7958987355232239, 0.9299092292785645, 0.0, -0.9993830919265747, 0.0, 0.9895502924919128, 0.9987414479255676, 0.949615478515625, 0.7571216225624084, 0.9888409972190857, 0.9984184503555298, 0.0, 0.8476301431655884, 0.5600113868713379, 0.7162294387817383, 0.0, 0.9953533411026001, -0.5734150409698486, 0.4197738468647003, 0.9875519275665283, 0.0, 0.0, 0.0, 0.9032189249992371, 0.9979481101036072, -0.9829492568969727, 0.9795137643814087, 0.0, 0.0, 0.8387899994850159, 0.9331677556037903, 0.5941519141197205, 0.9874461889266968, 0.9953533411026001, 0.0, 0.8797815442085266, -0.5997873544692993, 0.9946898221969604, 0.9542232155799866, 0.8111324906349182, 0.5538417100906372, 0.9863501191139221, 0.9252583980560303, 0.0, 0.0, 0.6488173604011536, 0.0, 0.9163771271705627, 0.9040471315383911, 0.0, 0.8557673692703247, 0.0, 0.9741014242172241, 0.0, 0.5504069924354553, 0.730868935585022, 0.6295696496963501, 0.0, 0.8875945210456848, -0.8346747159957886, 0.5405422449111938, 0.0, 0.0, 0.889546811580658, 0.9978640675544739, 0.9888999462127686, 0.52544766664505, 0.0, -0.44700467586517334, -0.990532636642456, -0.8388451933860779, 0.6254759430885315, -0.9949641227722168, -0.9352843165397644, 0.7261641621589661, 0.8113753795623779, -0.9603098630905151, 0.7155035734176636, 0.9502947330474854, -0.968418538570404, -0.79790198802948, 0.47913143038749695, 0.910452127456665, 0.4873223900794983, 0.9953533411026001, 0.9892861247062683, 0.419810026884079, 0.0, 0.9953533411026001, -0.38904592394828796, 0.5689845681190491, 0.0, 0.7871754169464111, 0.7549780607223511, 0.0, 0.0, 0.9763877391815186, 0.9953533411026001, 0.0, 0.8772441148757935, 0.5540849566459656, 0.3996812701225281, 0.9883262515068054, 0.7585583925247192, 0.6249194145202637, 0.8952942490577698, 0.0, -0.7301570773124695, -0.9942430853843689, 0.0, 0.9983904361724854, 0.9953533411026001, 0.8802857995033264, -0.8740507960319519, 0.9953533411026001, 0.0, 0.6784699559211731, 0.0, 0.0, 0.7806485295295715, 0.9496805667877197, 0.93451327085495, 0.9953533411026001, -0.9226683378219604, 0.7153978943824768, -0.7710455060005188, -0.8947783708572388, 0.9847442507743835, 0.9953533411026001, 0.5502783060073853, -0.8418060541152954, 0.7251699566841125, 0.6792469024658203, 0.0, 0.9928512573242188, 0.7094910740852356, 0.0, 0.0, 0.948237419128418, 0.0, 0.0, -0.682574987411499, 0.9958646297454834, 0.0, -0.7994480133056641, 0.0, 0.9953533411026001, 0.8110412955284119, 0.0, 0.9969981908798218, 0.9961148500442505, 0.0, 0.9953533411026001, 0.5616182088851929, 0.6171956658363342]
5;1.0;1.0;[0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 1.0, 0.0, -1.0, 0.0, 0.0, 1.0, 1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, -1.0, 0.0, -0.5, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, -1.0, -1.0, 0.0, 1.0, 0.0, 1.0, 0.0, -1.0, -1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, -0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0, 1.0, 0.0, 0.0, -0.3333333333333333, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0, 1.0, 1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, -1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3333333333333333, -1.0, 0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 1.0, -1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, -1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0, -0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, -1.0, 0.0];[0.9603428244590759, 0.6436525583267212, 0.9953533411026001, -0.4851699471473694, -0.6225900650024414, -0.960801362991333, 0.0, 0.6568024158477783, 0.0, 0.7493503093719482, 0.0, 0.6900029182434082, 0.9986347556114197, 0.0, 0.0, 0.9953533411026001, 0.545755922794342, 0.9920693635940552, 0.9610834121704102, 0.9953533411026001, 0.6105762720108032, 0.0, 0.786064863204956, 0.9680036306381226, 0.49393972754478455, 0.0, 0.815647304058075, 0.0, -0.7068508863449097, 0.9953533411026001, 0.7107905745506287, 0.9845505356788635, 0.9936231970787048, 0.9711146950721741, 0.9103854894638062, 0.5005883574485779, 0.9580153822898865, 0.0, 0.0, 0.0, 0.9687005877494812, 0.0, 0.0, 0.9883402585983276, 0.8044505715370178, 0.9986962676048279, 0.9953533411026001, 0.9123339653015137, -0.9727072715759277, -0.8672063946723938, 0.9953533411026001, 0.8510895371437073, 0.0, 0.0, 0.6569586396217346, 0.46993887424468994, -0.8214150667190552, 0.9713882803916931, 0.7137448787689209, 0.6091622114181519, 0.3861069977283478, 0.9427579045295715, 0.9913781881332397, 0.9759352207183838, -0.780725359916687, 0.5605947971343994, 0.6920161843299866, 0.0, 0.9953533411026001, 0.8838773965835571, 0.9874669909477234, 0.7015612125396729, 0.9477991461753845, 0.8109312057495117, -0.9966613054275513, 0.0, 0.9295051097869873, -0.7795615196228027, 0.9953533411026001, 0.0, 0.9651179313659668, 0.9305895566940308, 0.0, 0.0, 0.0, 0.7309130430221558, 0.9953533411026001, 0.6020680665969849, 0.9333392977714539, 0.9206989407539368, 0.0, -0.8956451416015625, 0.0, -0.9105359315872192, -0.9987761378288269, 0.0, -0.8946354985237122, 0.9860534071922302, -0.983281672000885, 0.9955263733863831, 0.0, 0.999301552772522, 0.0, 0.693315327167511, -0.9993891716003418, 0.7498034238815308, 0.9820475578308105, -0.688016414642334, 0.0, 0.9886716604232788, 0.9991759657859802, 0.9378230571746826, 0.0, 0.0, 0.0, -0.5909765362739563, 0.9261292219161987, 0.0, 0.0, 0.9953533411026001, 0.0, 0.9545813798904419, 0.9870185852050781, 0.4893138110637665, 0.0, -0.9903141856193542, -0.9752898216247559, -0.4751088321208954, 0.9961611032485962, -0.9549535512924194, -0.8071664571762085, -0.5890235900878906, 0.9574539065361023, 0.6318390965461731, -0.42380422353744507, 0.0, 0.6688712239265442, 0.8111324906349182, 0.9458187222480774, 0.7927293181419373, 0.8072881102561951, -0.5018483400344849, 0.0, 0.0, 0.5778718590736389, 0.0, 0.6989710927009583, 0.9679142832756042, 0.7754964828491211, 0.0, 0.9953533411026001, 0.9600353240966797, 0.7196595668792725, 0.0, 0.0, -0.8915367126464844, 0.9565963745117188, -0.7559903264045715, 0.6103867292404175, 0.9051486253738403, 0.7424178719520569, -0.5972880721092224, 0.9307070970535278, 0.9630083441734314, 0.9953533411026001, -0.9775593876838684, 0.9557474851608276, 0.9743651747703552, 0.0, 0.9953533411026001, 0.0, 0.600486695766449, 0.0, -0.890907883644104, 0.9946959614753723, 0.681769073009491, 0.8518608808517456, -0.9623300433158875, 0.0, 0.8630620241165161, -0.9621981382369995, 0.9637243747711182, 0.0, -0.9778867363929749, 0.0, -0.9925451874732971, 0.9946959614753723, -0.9873533248901367, 0.9953533411026001, 0.9747135639190674, 0.5411543846130371, 0.0, 0.0, 0.0, 0.9953533411026001, -0.8773618340492249, -0.772036075592041, -0.887233316898346, -0.5786024332046509, 0.9953533411026001, -0.5310537815093994, -0.9853585958480835, 0.9403256177902222, 0.5547783374786377, 0.9679142832756042, -0.4036251902580261, 0.6448719501495361, 0.9391660690307617, 0.976344883441925, -0.6204840540885925, 0.8476301431655884, 0.9942429661750793, 0.0, 0.9074953198432922, 0.0, 0.0, 0.8794678449630737, 0.8969464302062988, 0.9263811111450195, 0.8742119073867798, 0.9990585446357727, 0.0, -0.806169331073761, 0.0, 0.5936765670776367, 0.5378980040550232, 0.9493771195411682, 0.0, 0.9953533411026001, 0.7983760833740234, 0.9966625571250916, 0.5905851125717163, 0.0, 0.9933435916900635, 0.998896598815918, 0.9899472594261169, 0.9352509379386902, 0.0, 0.9905507564544678, 0.9993646740913391, 0.9953533411026001, 0.9799712896347046, 0.9966625571250916, 0.0, 0.9962669014930725, 0.9933435916900635, 0.9860089421272278, 0.5056372284889221, 0.9352509379386902, 0.9877907037734985, 0.9987295269966125, -0.6429468989372253, 0.6712695360183716, 0.9967303276062012, 0.0, 0.9953533411026001, 0.0, 0.9343042969703674, 0.9953533411026001, 0.8247277140617371, 0.0, 0.0, 0.9953533411026001, -0.9978653788566589, 0.0, 0.0, 0.5460556745529175, -0.5752665400505066, 0.6210533976554871, -0.8717890381813049, 0.36575499176979065, 0.994820237159729, 0.9939936995506287, 0.0, 0.0, -0.5635290741920471, 0.8213929533958435, -0.5699318051338196, 0.9007846117019653, 0.9917551279067993, 0.0, 0.5792028903961182, 0.9722267985343933, 0.9953533411026001, 0.0, 0.5122798681259155, 0.9055508971214294, -0.878537654876709, 0.7086589932441711, -0.6106710433959961, 0.9933288097381592, 0.4474368989467621, 0.9953533411026001, 0.5836279392242432, 0.997191846370697, 0.0, -0.9905187487602234, 0.0, -0.8115257620811462, 0.9953533411026001, 0.8852499127388, 0.9386005401611328, -0.9149520397186279, 0.0, 0.0, 0.0, 0.8604498505592346, 0.9953533411026001, -0.8030036091804504, 0.9950466156005859, 0.0, 0.7360467314720154, -0.8490188121795654, 0.0, 0.5272002816200256, 0.9961889386177063, 0.4562939405441284, 0.9986628293991089, -0.45360544323921204, 0.9990373849868774, 0.0, 0.6491281390190125, 0.0, 0.9724310040473938, 0.6739751696586609, 0.9234907031059265, 0.8347960710525513, 0.0, 0.7958987355232239, 0.9299092292785645, 0.0, -0.9993830919265747, 0.0, 0.9895502924919128, 0.9987414479255676, 0.949615478515625, 0.7571216225624084, 0.9888409972190857, 0.9984184503555298, 0.0, 0.8476301431655884, 0.5600113868713379, 0.7162294387817383, 0.0, 0.9953533411026001, -0.5734150409698486, 0.4197738468647003, 0.9875519275665283, 0.0, 0.0, 0.0, 0.9032189249992371, 0.9979481101036072, -0.9829492568969727, 0.9795137643814087, 0.0, 0.0, 0.8387899994850159, 0.9331677556037903, 0.5941519141197205, 0.9874461889266968, 0.9953533411026001, 0.0, 0.8797815442085266, -0.5997873544692993, 0.9946898221969604, 0.9542232155799866, 0.8111324906349182, 0.5538417100906372, 0.9863501191139221, 0.9252583980560303, 0.0, 0.0, 0.6488173604011536, 0.0, 0.9163771271705627, 0.9040471315383911, 0.0, 0.8557673692703247, 0.0, 0.9741014242172241, 0.0, 0.5504069924354553, 0.730868935585022, 0.6295696496963501, 0.0, 0.8875945210456848, -0.8346747159957886, 0.5405422449111938, 0.0, 0.0, 0.889546811580658, 0.9978640675544739, 0.9888999462127686, 0.52544766664505, 0.0, -0.44700467586517334, -0.990532636642456, -0.8388451933860779, 0.6254759430885315, -0.9949641227722168, -0.9352843165397644, 0.7261641621589661, 0.8113753795623779, -0.9603098630905151, 0.7155035734176636, 0.9502947330474854, -0.968418538570404, -0.79790198802948, 0.47913143038749695, 0.910452127456665, 0.4873223900794983, 0.9953533411026001, 0.9892861247062683, 0.419810026884079, 0.0, 0.9953533411026001, -0.38904592394828796, 0.5689845681190491, 0.0, 0.7871754169464111, 0.7549780607223511, 0.0, 0.0, 0.9763877391815186, 0.9953533411026001, 0.0, 0.8772441148757935, 0.5540849566459656, 0.3996812701225281, 0.9883262515068054, 0.7585583925247192, 0.6249194145202637, 0.8952942490577698, 0.0, -0.7301570773124695, -0.9942430853843689, 0.0, 0.9983904361724854, 0.9953533411026001, 0.8802857995033264, -0.8740507960319519, 0.9953533411026001, 0.0, 0.6784699559211731, 0.0, 0.0, 0.7806485295295715, 0.9496805667877197, 0.93451327085495, 0.9953533411026001, -0.9226683378219604, 0.7153978943824768, -0.7710455060005188, -0.8947783708572388, 0.9847442507743835, 0.9953533411026001, 0.5502783060073853, -0.8418060541152954, 0.7251699566841125, 0.6792469024658203, 0.0, 0.9928512573242188, 0.7094910740852356, 0.0, 0.0, 0.948237419128418, 0.0, 0.0, -0.682574987411499, 0.9958646297454834, 0.0, -0.7994480133056641, 0.0, 0.9953533411026001, 0.8110412955284119, 0.0, 0.9969981908798218, 0.9961148500442505, 0.0, 0.9953533411026001, 0.5616182088851929, 0.6171956658363342]
